Date,Open,High,Low,Close,Adj Close,Volume
2023/9/26,242.979996,249.550003,241.660004,244.119995,244.119995,101993600
2023/9/27,244.259995,245.330002,234.580002,240.5,240.5,136597200
2023/9/28,240.020004,247.550003,238.649994,246.380005,246.380005,117058900
2023/9/29,250,254.770004,246.350006,250.220001,250.220001,128346200
2023/10/2,244.809998,254.279999,242.619995,251.600006,251.600006,123810400
2023/10/3,248.610001,250.020004,244.449997,246.529999,246.529999,101985300
2023/10/4,248.139999,261.859985,247.600006,261.160004,261.160004,129721600
2023/10/5,260,263.600006,256.25,260.049988,260.049988,119159200
2023/10/6,253.979996,261.649994,250.649994,260.529999,260.529999,117947000
2023/10/9,255.309998,261.359985,252.050003,259.670013,259.670013,101377900
2023/10/10,257.75,268.940002,257.649994,263.619995,263.619995,122656000
2023/10/11,266.200012,268.600006,260.899994,262.98999,262.98999,103706300
2023/10/12,262.920013,265.410004,256.630005,258.869995,258.869995,111508100
2023/10/13,258.899994,259.600006,250.220001,251.119995,251.119995,102073800
2023/10/16,250.050003,255.399994,248.479996,253.919998,253.919998,88917200
2023/10/17,250.100006,257.179993,247.080002,254.850006,254.850006,93562900
2023/10/18,252.699997,254.630005,242.080002,242.679993,242.679993,125147800
2023/10/19,225.949997,230.610001,216.779999,220.110001,220.110001,170772700
2023/10/20,217.009995,218.860001,210.419998,211.990005,211.990005,137734000
2023/10/23,210,216.979996,202.509995,212.080002,212.080002,150683400
2023/10/24,216.5,222.050003,214.110001,216.520004,216.520004,118231100
2023/10/25,215.880005,220.100006,212.199997,212.419998,212.419998,107065100
2023/10/26,211.320007,214.800003,204.880005,205.759995,205.759995,115112600
2023/10/27,210.600006,212.410004,205.770004,207.300003,207.300003,94881200
2023/10/30,209.279999,210.880005,194.669998,197.360001,197.360001,136448200
2023/10/31,196.119995,202.800003,194.070007,200.839996,200.839996,118068300
2023/11/1,204.039993,205.990005,197.850006,205.660004,205.660004,121661700
2023/11/2,212.970001,219.199997,211.449997,218.509995,218.509995,125987600
2023/11/3,221.149994,226.369995,218.399994,219.960007,219.960007,119281000
2023/11/6,223.979996,226.320007,215,219.270004,219.270004,117335800
2023/11/7,219.979996,223.119995,215.720001,222.179993,222.179993,116900100
2023/11/8,223.149994,224.149994,217.639999,222.110001,222.110001,106584800
2023/11/9,219.75,220.800003,206.679993,209.979996,209.979996,142110500
2023/11/10,210.029999,215.380005,205.690002,214.649994,214.649994,130994000
2023/11/13,215.600006,225.399994,211.610001,223.710007,223.710007,140447600
2023/11/14,235.029999,238.139999,230.720001,237.410004,237.410004,149771600
2023/11/15,239.289993,246.699997,236.449997,242.839996,242.839996,150354000
2023/11/16,239.490005,240.880005,230.960007,233.589996,233.589996,136816800
2023/11/17,232,237.389999,226.539993,234.300003,234.300003,142532800
2023/11/20,234.039993,237.100006,231.020004,235.600006,235.600006,116320100
2023/11/21,235.039993,243.619995,233.339996,241.199997,241.199997,122288000
2023/11/22,242.039993,244.009995,231.399994,234.210007,234.210007,117950600
2023/11/24,233.75,238.75,232.330002,235.449997,235.449997,65125200
2023/11/27,236.889999,238.330002,232.100006,236.080002,236.080002,112031800
2023/11/28,236.679993,247,234.009995,246.720001,246.720001,148549900
2023/11/29,249.210007,252.75,242.759995,244.139999,244.139999,135401300
2023/11/30,245.139999,245.220001,236.910004,240.080002,240.080002,132353200
2023/12/1,233.139999,240.190002,231.899994,238.830002,238.830002,121173500
2023/12/4,235.75,239.369995,233.289993,235.580002,235.580002,104099800
2023/12/5,233.869995,246.660004,233.699997,238.720001,238.720001,137971100
2023/12/6,242.919998,246.570007,239.169998,239.369995,239.369995,126436200
2023/12/7,241.550003,244.080002,236.979996,242.639999,242.639999,107142300
2023/12/8,240.270004,245.270004,239.270004,243.839996,243.839996,102980100
2023/12/11,242.740005,243.440002,237.449997,239.740005,239.740005,97913900
2023/12/12,238.550003,238.990005,233.869995,237.009995,237.009995,95328300
2023/12/13,234.190002,240.300003,228.199997,239.289993,239.289993,146286300
2023/12/14,241.220001,253.880005,240.789993,251.050003,251.050003,160829200
2023/12/15,251.210007,254.130005,248.300003,253.5,253.5,135720800
2023/12/18,253.779999,258.73999,251.360001,252.080002,252.080002,116416500
2023/12/19,253.479996,258.339996,253.009995,257.220001,257.220001,106737400
2023/12/20,256.410004,259.839996,247,247.139999,247.139999,125097000
2023/12/21,251.899994,254.800003,248.550003,254.5,254.5,109594200
2023/12/22,256.76001,258.220001,251.369995,252.539993,252.539993,93249800
2023/12/26,254.490005,257.970001,252.910004,256.609985,256.609985,86892400
2023/12/27,258.350006,263.339996,257.519989,261.440002,261.440002,106494400
2023/12/28,263.660004,265.130005,252.710007,253.179993,253.179993,113619900
2023/12/29,255.100006,255.190002,247.429993,248.479996,248.479996,100615300
2024/1/2,250.080002,251.25,244.410004,248.419998,248.419998,104654200
2024/1/3,244.979996,245.679993,236.320007,238.449997,238.449997,121082600
2024/1/4,239.25,242.699997,237.729996,237.929993,237.929993,102629300
2024/1/5,236.860001,240.119995,234.899994,237.490005,237.490005,92379400
2024/1/8,236.139999,241.25,235.300003,240.449997,240.449997,85166600
2024/1/9,238.110001,238.960007,232.039993,234.960007,234.960007,96705700
2024/1/10,235.100006,235.5,231.289993,233.940002,233.940002,91628500
2024/1/11,230.570007,230.929993,225.369995,227.220001,227.220001,105873600
2024/1/12,220.080002,225.339996,217.149994,218.889999,218.889999,122889000
2024/1/16,215.100006,223.490005,212.179993,219.910004,219.910004,115355000
2024/1/17,214.860001,215.669998,212.009995,215.550003,215.550003,103164400
2024/1/18,216.880005,217.449997,208.740005,211.880005,211.880005,108595400
2024/1/19,209.990005,213.190002,207.559998,212.190002,212.190002,102095800
2024/1/22,212.259995,217.800003,206.270004,208.800003,208.800003,117952500
2024/1/23,211.300003,215.649994,207.75,209.139999,209.139999,106605900
2024/1/24,211.880005,212.729996,206.770004,207.830002,207.830002,123369900
2024/1/25,189.699997,193,180.059998,182.630005,182.630005,198076800
2024/1/26,185.5,186.779999,182.100006,183.25,183.25,107343200
2024/1/29,185.630005,191.479996,183.669998,190.929993,190.929993,125013100
2024/1/30,195.330002,196.360001,190.610001,191.589996,191.589996,109982300
2024/1/31,187,193.970001,185.850006,187.289993,187.289993,103221400
2024/2/1,188.5,189.880005,184.279999,188.860001,188.860001,91843300
2024/2/2,185.039993,188.690002,182,187.910004,187.910004,110505100
2024/2/5,184.259995,184.679993,175.009995,181.059998,181.059998,134294400
2024/2/6,177.210007,186.490005,177.110001,185.100006,185.100006,122676000
2024/2/7,188.179993,189.789993,182.679993,187.580002,187.580002,111535200
2024/2/8,189,191.619995,185.580002,189.559998,189.559998,83034000
2024/2/9,190.179993,194.119995,189.479996,193.570007,193.570007,84476300
2024/2/12,192.110001,194.729996,187.279999,188.130005,188.130005,95498600
2024/2/13,183.990005,187.259995,182.110001,184.020004,184.020004,86759500
2024/2/14,185.300003,188.889999,183.350006,188.710007,188.710007,81203000
2024/2/15,189.160004,200.880005,188.860001,200.449997,200.449997,120831800
2024/2/16,202.059998,203.169998,197.399994,199.949997,199.949997,111173600
2024/2/20,196.130005,198.600006,189.130005,193.759995,193.759995,104545800
2024/2/21,193.360001,199.440002,191.949997,194.770004,194.770004,103844000
2024/2/22,194,198.320007,191.360001,197.410004,197.410004,92739500
2024/2/23,195.309998,197.570007,191.5,191.970001,191.970001,78841900
2024/2/26,192.289993,201.779999,192,199.399994,199.399994,111747100
2024/2/27,204.039993,205.600006,198.259995,199.729996,199.729996,108645400
2024/2/28,200.419998,205.300003,198.440002,202.039993,202.039993,99806200
2024/2/29,204.179993,205.279999,198.449997,201.880005,201.880005,85907000
2024/3/1,200.520004,204.520004,198.5,202.639999,202.639999,82099200
2024/3/4,198.729996,199.75,186.720001,188.139999,188.139999,134334900
2024/3/5,183.050003,184.589996,177.570007,180.740005,180.740005,119660800
2024/3/6,179.990005,181.580002,173.699997,176.539993,176.539993,107920900
2024/3/7,174.350006,180.039993,173.699997,178.649994,178.649994,102129000
2024/3/8,181.5,182.729996,174.699997,175.339996,175.339996,85315300
2024/3/11,175.449997,182.869995,174.800003,177.770004,177.770004,85391500
2024/3/12,177.770004,179.429993,172.410004,177.539993,177.539993,87391700
2024/3/13,173.050003,176.050003,169.149994,169.479996,169.479996,106524500
2024/3/14,167.770004,171.169998,160.509995,162.5,162.5,126325700
2024/3/15,163.160004,165.179993,160.759995,163.570007,163.570007,96971900
2024/3/18,170.020004,174.720001,165.899994,173.800003,173.800003,108214400
2024/3/19,172.360001,172.820007,167.419998,171.320007,171.320007,77271400
2024/3/20,173,176.25,170.820007,175.660004,175.660004,83846700
2024/3/21,176.389999,178.179993,171.800003,172.820007,172.820007,73178000
2024/3/22,166.690002,171.199997,166.300003,170.830002,170.830002,75454700
2024/3/25,168.759995,175.240005,168.729996,172.630005,172.630005,74228600
2024/3/26,178.580002,184.25,177.380005,177.669998,177.669998,113186200
2024/3/27,181.410004,181.910004,176,179.830002,179.830002,81804000
2024/3/28,177.449997,179.570007,175.300003,175.789993,175.789993,77654800
